dataset,model,scope,ratio,method,epoch,total_epoch,accuracy,validation_loss
cifar10,vgg19,global,3.0,slim,95,100,0.9341,0.3396
cifar10,vgg19,global,3.0,slim,96,100,0.9345,0.3388
cifar10,vgg19,global,3.0,slim,97,100,0.9339,0.3376
cifar10,vgg19,global,3.0,slim,98,100,0.9344,0.3379
cifar10,vgg19,global,3.0,slim,99,100,0.9346,0.3372
cifar10,vgg19,global,3.0,slim,0,100,0.9024,0.3864
cifar10,vgg19,global,3.0,slim,1,100,0.9097,0.3685
cifar10,vgg19,global,3.0,slim,2,100,0.9087,0.3645
cifar10,vgg19,global,3.0,slim,3,100,0.9076,0.3620
cifar10,vgg19,global,3.0,slim,4,100,0.9080,0.3604
cifar10,vgg19,global,3.0,slim,5,100,0.8880,0.5010
cifar10,vgg19,global,3.0,slim,6,100,0.9051,0.3811
cifar10,vgg19,global,3.0,slim,7,100,0.9036,0.3931
cifar10,vgg19,global,3.0,slim,8,100,0.9090,0.3650
cifar10,vgg19,global,3.0,slim,9,100,0.9143,0.3519
cifar10,vgg19,global,3.0,slim,10,100,0.9063,0.3753
cifar10,vgg19,global,3.0,slim,11,100,0.9063,0.3821
cifar10,vgg19,global,3.0,slim,12,100,0.9128,0.3622
cifar10,vgg19,global,3.0,slim,13,100,0.9125,0.3556
cifar10,vgg19,global,3.0,slim,14,100,0.9045,0.3768
cifar10,vgg19,global,3.0,slim,15,100,0.9015,0.3753
cifar10,vgg19,global,3.0,slim,16,100,0.9124,0.3632
cifar10,vgg19,global,3.0,slim,17,100,0.9123,0.3344
cifar10,vgg19,global,3.0,slim,18,100,0.9118,0.3472
cifar10,vgg19,global,3.0,slim,19,100,0.8941,0.4201
cifar10,vgg19,global,3.0,slim,20,100,0.9076,0.3591
cifar10,vgg19,global,3.0,slim,21,100,0.9043,0.3587
cifar10,vgg19,global,3.0,slim,22,100,0.8970,0.4013
cifar10,vgg19,global,3.0,slim,23,100,0.8983,0.4138
cifar10,vgg19,global,3.0,slim,24,100,0.8995,0.3912
cifar10,vgg19,global,3.0,slim,25,100,0.9024,0.3859
cifar10,vgg19,global,3.0,slim,26,100,0.9080,0.3537
cifar10,vgg19,global,3.0,slim,27,100,0.8990,0.3852
cifar10,vgg19,global,3.0,slim,28,100,0.9094,0.3650
